9952175916501401,.b11667485,"The growth of political thought in the West, from the Greeks to the end of the Middle ages.","New York, The Macmillan company, 1932."
9952175917701401,.b11667424,"The social & political ideas of some representative thinkers of the revolutionary era; a series of lectures delivered at King's College, University of London, during the session 1929-30. Edited by F.J.C. Hearnshaw.",London [etc.] G. G. Harrap & company ltd. [1931]
9952175918501401,.b11672808,"Napoleonic ideas. Des idees napoleoniennes, par Napoleon-Louis Bonaparte. Edited with an introd. by Brison D. Gooch.","New York, Harper & Row [1967]"
9952175918601401,.b11667369,"The social and political ideas of some great mediaeval thinkers; a series of lectures delivered at King's college, University of London, edited by F. J. C. Hearnshaw ...","London, G. G. Harrap & Company, ltd. [1923]"
9952175919401401,.b11667321,"Political theories of the middle age, by Dr. Otto Gierke. Translated with an introduction by Frederic William Maitland.","Cambridge [Eng.] University Press, 1900."
9952175920001401,.b11667291,A treatise on political economy. By Destutt de Tracy. English translation by Thomas Jefferson. With a foreword by John M. Dorsey.,"Detroit, Center for Health Education [c1973]"
9952175922101401,.b11667114,Roots of political behavior; introduction to government and politics. [By] Richard Carlton Snyder and H.Hubert Wilson.,New York American Book Co. [c1949]
9952175922501401,.b11667072,Contemporary political science: toward empirical theory. Edited by Ithiel de Sola Pool.,"New York, McGraw-Hill [1967]"
9952163149301401,.b10222893,The anti-appeasers ; conservative opposition to appeasement in the 30's.,"Oxford, Clarendon Press, 1971."
9952163954401401,.b1035251x,Politics and the public interest in the seventeenth century.,"London : Routledge & K. Paul; Toronto: University of Toronto Press, 1969."
9952165182401401,.b1048386x,Causes and their champions / by M.A. De Wolfe Howe.,"Boston : Little, Brown, 1925, 1926 printing."
9952170293201401,.b1127539x,"Power and the Soviet elite; ""The letter of an old Bolshevik,"" and other essays, by Boris I. Nicolaevsky.  Edited by Janet D. Zagoria.","New York, Published for the Hoover Institution on War, Revolution, and Peace by Praeger 1965."
9952173777901401,.b11476370,"Makers of modern Europe; portraits and personal impressions and recollections, by Count Carlo Sforza ...","Indianapolis, The Bobbs-Merrill Company [c1930]"
9952173780301401,.b11476059,"British political portraits, by Justin McCarthy.","New York, The Outlook company, 1903."
9952173806301401,.b11466856,"Bolivians of to-day, edited by William Belmont Parker.","London, New York, The Hispanic society of America, 1922."
9952173859301401,.b11481663,"Three who made a revolution, a biographical history.","New York, Dial Press, 1948."
9952173896201401,.b11471943,"Apostles of revolution, by Max Nomad.","Boston, Little, Brown and company, 1939."
9952173954201401,.b11505357,A measure of love.,[New York] Pantheon [1958?]
9952174176901401,.b11521557,"Ancient history, by Clarence Perkins.","New York and London, Harper & Brothers, 1936."
9952174188501401,.b11524510,The Churchills: from the death of Marlborough to the present.,"New York, Harper [1958]"
9952174190701401,.b11524248,"On the trail of the eight-pointed cross; a study of the heritage of the Knights hospitallers in feudal Europe, by Elizabeth Wheeler Schermerhorn.","New York, G.P. Putnam, 1940."
9952174450501401,.b11522987,Tutankhamen; life and death of a pharaoh. With 75 color photos. by F.L. Kenett. Pref. by Sarwat Okasha. Notes on the color plates by A. Shoukry.,[New York] New York Graphic Society [1963]
9952175827301401,.b1166700x,Comparative politics; notes and readings. Edited by Roy C. Macridis and Bernard E. Brown.,"Homewood, Ill., Dorsey Press, 1972."
9952160765601401,.b10018438,"Comparing public policies : new concepts and methods / Douglas E. Ashford, editor.","Beverly Hills, Calif. : Sage Publications, c1978."
9952161555501401,.b10060534,"Women of the French Revolution, by R. McNair Wilson.","Port Washington, N.Y., Kennikat Press [1970]"
9952161705901401,.b10047049,The part taken by women in American history.,"New York, Arno Press, 1972 [c1912]"
9952162263501401,.b10128876,The gentry and the Elizabethan state / Gareth Jones.,"Swansea : C. Davies, 1977."
9952162349801401,.b10121213,Images and ideas in literature of the English Renaissance / Patrick Grant.,"Amherst : University of Massachusetts Press, 1979."
9952162515901401,.b1015923x,Language in modern literature : innovation and experiment / Jacob Korg.,"Hassocks [Eng.] : Harvester Press ; New York : Barnes and Noble, 1979."
9952162616601401,.b10162239,"Pavlova, by Walford Hyden ...","Boston, Little, Brown, and company, 1931."
9952162663801401,.b10194319,The story of the Sadler's Wells Ballet.,"London, A. and C. Black [1954]"
9952163416201401,.b10254444,"From kingdom to commonwealth; the development of civic consciousness in English political thought, by Donald W. Hanson.","Cambridge, Mass., Harvard University Press, 1970."
9952163504301401,.b10267761,Political clienteles in power : party factions and cabinet coalitions in Italy / Alan Zuckerman.,"Beverly Hills : Sage Publications, c1975."
9952163558201401,.b10292664,"By colour of law : legal culture and constitutional politics in England, 1660-1689 / Howard Nenner.","Chicago : University of Chicago Press, 1977."
9952163600001401,.b10293644,"The relevance of liberalism / Research Institute on International Change, Columbia University.","Boulder, Colo. : Westview Press, [1977]"
9952163749701401,.b10280790,The French polity / William Safran.,"New York : McKay, c1977."
9952163872501401,.b10330975,The 100 : a ranking of the most influential persons in history / Michael H. Hart.,"New York : Hart Pub. Co., c1978."
9952164479001401,.b10400771,Prominent Edwardians.,"New York, Atheneum, 1969."
9952166069501401,.b10588401,"Tap dances, by Anne Schley Duggan; music arranged by Esther Allen Bremer.","New York, A. S. Barnes and company, incorporated, 1932."
9952166308901401,.b1060182x,Bournonville's London spring.,"New York, New York Public Library, 1965."
9952166479601401,.b10637175,"English ballet [by] W. J. Turner. With 8 plates in colour, 4 photographs and 18 illustrations in black & white.","London, W. Collins, 1944."
9952166528101401,.b10625689,Three centuries of ballet.,"Houston, Elsevier Press, 1953."
9952167153201401,.b1072204x,Literature and pulpit in medieval England; a neglected chapter in the history of English letters & of the English people.,"New York, Barnes & Noble, 1961."
9952167310501401,.b10720935,The French renaissance in England.,"The Clarendon press, 1910."
9952167661001401,.b10776722,World politics since 1945 / Peter Calvocoressi.,"London ; New York : Longman, 1982."
9952168078601401,.b10821788,"American portraits, 1875-1900 / by Gamaliel Bradford.","Boston : Houghton Mifflin, 1922."
9952168147401401,.b10798870,Cases in comparative politics. Edited by James B. Christoph [and] Bernard E. Brown.,"Boston, Little, Brown [1969]"
9952170446801401,.b11276678,Hawaiian tapestry / by Antoinette Withington ; with photographs by Douglas Slaten.,"New York : Harper & brothers, 1937."
9952170509701401,.b11293500,Freedom in the ancient world / Herbert J. Muller.,"New York : Harper, c1961."
9952170723401401,.b11296422,"A supplement to Allibone's Critical dictionary of English literature and British and American authors. Containing over thirty-seven thousand articles (authors), and enumerating over ninety-three thousand titles. By John Foster Kirk.","Philadelphia [etc.] J. B. Lippincott company, 1891."
9952171085701401,.b11372643,Millionairess : self-made women of America / by Lois Rich-McCoy.,"New York : Harper & Row, c1978."
9952171225701401,.b11361840,"In a rehearsal room : a portrait of two dancers, Cynthia Gregory and Ivan Nagy, and of a dance film in the making, In a rehearsal room, choreographed by William Carter and directed by David Hahn / photos. by Susan Cook ; text by Robin Woodard ; edited and designed by John Devere, in collaboration with the authors.","New York : Modernismo Publications, c1976."
9952172074901401,.b11019797,"Liberals, radicals, and social politics, 1892-1914 [by] H. V. Emy.","Cambridge [Eng.] University Press, 1973."
9952172977901401,.b1112037x,The voyage of the 'Fox' in the Arctic seas : a narrative of the discovery of the fate of Sir John Franklin and his companions / by Captain M'Clintock.,"Boston : Ticknor and Fields, 1860."
9952173188701401,.b1114239x,"Hawaii : a Lonely Planet travel survival kit / Glenda Bendure, Ned Friary.","Hawthorn, Vic., Australia ; Oakland, CA, USA : Lonely Planet, 1995."
9952173756801401,.b11474774,"Presidents I've known and two near presidents, by Charles Willis Thompson.","Indianapolis, Bobbs-Merrill [c1929]"
9952173758201401,.b11474622,"Kings, courts and monarchy.","New York, Simon and Schuster, 1962."
9952173763201401,.b11475183,"The windows of Westminster, by a gentleman with a duster.","New York, G. Putnam, 1924."
9952173767401401,.b11475869,"Two friends of man; the story of William Lloyd Garrison and Wendell Phillips, and their relationship with Abraham Lincoln.","Boston, Little, Brown, 1950."
9952173791801401,.b11466790,"Argentines of today, edited by William Belmont Parker ...","Buenos Aires, New York, The Hispanic Society of America, 1920."
9952173804501401,.b11467034,"We cover the world, by sixteen foreign correspondents, edited by Eugene Lyons.","New York, Harcourt, Brace and company [c1937]"
9952173804901401,.b11466996,"Byzantine portraits, translated by Harold Bell.","New York, A.A. Knopf, 1927."
9952173855401401,.b11482096,Men who lead labor.,"New York, Modern Age Books, inc. [c1937]"
9952173857201401,.b11481894,"Leaders and periods of American finance, by Theodore J. Grayson.","New York, J. Wiley & sons, inc.; London, Chapman & Hall,limited 1932."
9952173865101401,.b11482679,Dreamers of the American dream.,"Garden City, N.Y., Doubleday, 1957."
9952173866001401,.b11482576,Some American pioneers in social welfare; select documents with editorial notes by Edith Abbott.,"Chicago, Ill., The University of Chicago press [1937]"
9952173897501401,.b11471815,"Fathers of the revolution, by Philip Guedalla.","Garden City, N.Y., Garden City Pub. Co. 1926."
9952173899301401,.b11471116,"Stages on the road, by Sigrid Undset; translated from the Norwegian for the first time by Arthur G. Chater.","New York, A. A. Knopf, 1934."
9952173914101401,.b1146608x,"Founders of freedom in America; lives of the men who signed the Constitution of the United States and so helped to establish the United States of America, by David C. Whitney. Coordinating editor: Thomas C. Jones; editor of prints and photos.: Kathrine B. Sanborn.","Chicago, J. G. Ferguson Pub. Co. [1965]"
9952173914801401,.b11465980,"A dozen and one, by Jim Tully.","Hollywood, Murray & Gee, Inc., 1943."
9952173939201401,.b11468300,"Four French women, by Austin Dobson.","New York, Dodd, Mead, and company [1890]"
9952173946801401,.b11469146,Women and the French tradition [by] Florence Leftwich Ravenel.,"New York, Macmillan Co., 1918."
9952173954501401,.b11505321,Celebrities off parade; pen-and-ink portrait sketches by Dwight C. Sturges.,"Chicago, New York, Willett, Clark and Company, 1935."
9952173956501401,.b11505102,"The development of American biography, by Dana Kinsman Merrill.","Portland, Me., The Southworth Press, 1932."
9952173969901401,.b11502459,"The doctor looks at biography; psychological studies of life and letters, by Joseph Collins.","New York, George H. Doran company [c1925]"
9952173975101401,.b11483696,"Men of mathematics, by E.T. Bell.","New York, Simon and Schuster, 1937."
9952173975901401,.b1148360x,American women of science ... by Edna Yost.,"Philadelphia, New York, Frederick A. Stokes company, 1943."
9952173978801401,.b11483258,"Leading American men of science, ed. by David Starr Jordan ... with seventeen portraits.","New York, H. Holt and company, 1910."
9952173992401401,.b11491528,"White shadows in the South Seas, by Frederick O'Brien; with many illustrations from photographs.","New York, The Century co., 1921."
9952174017401401,.b11491036,"Doctor to the islands, by Tom and Lydia Davis. With illus. by Tom Davis.","Boston, Little, Brown [1954]"
9952174017801401,.b11491012,Islands of the Pacific / by Hawthorne Daniel.,"New York : Putnam, c1943."
9952174047001401,.b11470689,The Greek fathers.,"New York, Cooper Square Publishers, 1963."
9952174048101401,.b11470549,"The clergy in American life and letters, by Daniel Dulany Addison.","[New York] The Macmillan Company; London, Macmillan & Co., ltd., 1900."
9952174067201401,.b11506878,"Personalities of antiquity, by Arthur Weigall.","Garden City, N.Y., Doubleday, Doran, & company inc., 1928."
9952174139501401,.b1148553x,"Pioneers of modern physical training, by Fred E. Leonard.","New York, Association Press, 1915"
9952174143501401,.b11493239,"Schwatka's search; sledging in the Arctic in quest of the Franklin records, by William H. Gilder.","New York, C. Scribner's sons, 1881."
9952174170101401,.b11523621,"Commemorative addresses: George William Curtis; Edwin Booth, Louis Kossuth; John James Audubon, William Cullen Bryant. By Parke Godwin.","New York, Harper & brothers, 1895."
9952174170401401,.b1152358x,"The unforgettable Americans. Developed as a project of the Society of American Historians, by Allan Nevins.","Great Neck, N.Y., Channel Press [1960]"
9952174179201401,.b11521260,"Twenty-four portraits by William Rothenstein, with critical appreciations by various hands.","London, G. Allen & Unwin, 1920."
9952174180501401,.b11521090,The art of biography in eighteenth century England / by Donald A. Stauffer.,"Princeton, Princeton university press; London, H. Milford, Oxford university press, 1941."
9952174182901401,.b11522690,"The romantic rebels, by Frances, Winwar.","Boston, Little, Brown, and company, 1935."
9952174188101401,.b11524571,"The early Churchills, an English family.","New York, Harper [1956]"
9952174243601401,.b11500955,"South; the story of Shackleton's last expedition, 1914-1917: by Sir Ernest Shackleton, c. v. o.: with eighty-eight illustrations and diagrams.","New York, The Macmillan company, 1920."
9952174247501401,.b11502149,"Great short biographies of the world; a collection of short biographies, literary portraits, and memoirs, chosen from the literatures of the ancient and modern world, by Barrett H. Clark.","New York, Tudor, 1937."
9952174280001401,.b11525162,"Ancient times, a history of the early world : an introduction to the study of ancient history and the career of early man / by James Henry Breasted.","Boston : Ginn and Company, c1916."
9952174295101401,.b11518194,"Modern composers, by Guido Pannain; translated with a note by Michael R. Bonavia; illustrated with 8 portraits.","New York, E. P. Dutton & co., inc. [c1933]"
9952174327501401,.b1151503x,"Celebrated pianists of the past and present. A collection of one hundred and thirty-nine biographies, with portraits. By A. Ehrlich [pseud.]","Philadelphia, T. Presser, c1894."
9952174335601401,.b11511771,The profane virtues; four studies of the eighteenth century.,"New York, The Viking press, 1945."
9952174338901401,.b11514929,"Men of music; their lives, times, and achievements [by] Wallace Brockway & Herbert Weinstock.","New York, Simon and Schuster [1939]"
9952174439601401,.b1152201x,Vanished cities [by] Hermann and Georg Schreiber; translated from the German by Richard and Clara Winston.,"New York, Knopf, 1957."
9952174441701401,.b11521910,Men of good hope; a story of American progressives.,"New York, Oxford University Press, 1951."
9952174442601401,.b11521879,"Cubans of to-day, ed. by William Belmont Parker.","New York, London, G. P. Putnam's sons, 1919."
9952174445901401,.b11521697,Women authors of our day in their homes; personal descriptions & interviews; ed. with additions by Francis Whiting Halsey; with many full-page illustrations.,"New York, J. Pott & Company, 1903."
9952174448401401,.b11523244,"Encyclopedia of American biography. John A. Garraty, editor. Jerome L. Sternstein, associate editor.","New York, Harper & Row [1974]"
9952175358701401,.b11649872,"Ivan Aksakov, 1823-1886; a study in Russian thought and politics.","Cambridge, Harvard University Press, 1965."
9952175465101401,.b11649215,Political development in the new states.,"'s-Gravenhage, Mouton, 1962."
9952175468001401,.b11649197,Nationalism : myth and reality / Boyd C. Shafer.,"New York : Harcourt, Brace, c1955."
9952175471001401,.b11649173,A world of nations; problems of political modernization [by] Dankwart A. Rustow.,"Washington, Brookings Institution [1967]"
9952175480601401,.b11650655,The new conservatives : a critique from the left / edited by Lewis A. Coser and Irving Howe.,"New York : Quadrangle/The New York Times Book Co., [1974]"
9952175492801401,.b11649045,Nationalism; a report by a study group of members of the Royal Institute of International Affairs.,"London, New York, Oxford University press, 1939."
9952175511801401,.b11650503,"Values for survival; essays, addresses, and letters on politics and education [by] Lewis Mumford.","New York, Harcourt, Brace and Company [1946]"
9952175736301401,.b11649471,"The struggle for sovereignty in England, from the reign of Queen Elizabeth to the Petition of right [by] George L. Mosse.","New York, Octagon Books, 1968 [c1950]"
9952175756901401,.b11673679,"The death of a democracy: Greece and the American conscience, by Stephen Rousseas. With the collaboration of Herman Starobin and Gertrud Lenzer.","New York, Grove Press [1967]"
9952175759801401,.b11673382,Elements of change in Eastern Europe; prospects for freedom. Edited by David S. Collier and Kurt Glaser.,"Chicago, H. Regnery Co. [1968]"
9952175789001401,.b11673977,China: management of a revolutionary society. Edited by John M. H. Lindbeck. Contributors: Lucian W. Pye [and others],"Seattle, University of Washington Press [1971]"
9952175792701401,.b11667965,The liberal tradition: from Fox to Keynes. Edited by Alan Bullock and Maurice Shock.,"London, A. & C. Black [1956]"
9952175794801401,.b11667758,"Europe's futures, Europe's choices; models of Western Europe in the 1970's. Edited by Alastair Buchan.","New York, Columbia University Press, 1969."
9952175801701401,.b11668258,The conservative tradition.,"London, N. Kaye [1950]"
9952175827701401,.b11666985,"Comparative politics; notes and readings, edited by Roy C. Macridis and Bernard E. Brown.","Homewood, Ill., Dorsey Press, 1961."
